Site Building Name,Site Street No,Site Street 1,Site Street 2,Site Town,Site Postcode,MPAN Topline,Meter Number,Usage,Proposed Start Date,Energization Status,Annualised AQ,Status
,,,,,,,1100013702677.0,,,,,Unfound
,,,,,,,16995010.0,16995010.0,,,16995010.0,Unfound
,,,,,,,11336404.0,11336404.0,,,11336404.0,Unfound
,,,,,,,59430001.0,59430001.0,,,59430001.0,Unfound
,,,,,,,47358104.0,47358104.0,,,47358104.0,Unfound
,,,,,,,19291909.0,19291909.0,,,19291909.0,Unfound
,,,,,,,1139385407.0,1139385407.0,,,1139385407.0,Unfound
,,,,,,,1897197404.0,1897197404.0,,,1897197404.0,Unfound
,,,,,,,2756173204.0,2756173204.0,,,2756173204.0,Unfound
,,,,,,,1904076104.0,1904076104.0,,,1904076104.0,Unfound
,,,,,,,2515535707.0,2515535707.0,,,2515535707.0,Unfound
,,,,,,,3354759709.0,3354759709.0,,,3354759709.0,Unfound
,,,,,,,2199999679821.0,,,,,Unfound
,,,,,,,2000027454675.0,,,,,Unfound
,,,,,,,2200030382649.0,,,,,Unfound
,,,,,,,2000026371511.0,,,,,Unfound
,,,,,,,2000026487137.0,,,,,Unfound
,,,,,,,2331592005918.0,,,,,Unfound
,,,,,,,2200040294965.0,,,,,Unfound
,,,,,,,1610013977470.0,,,,,Unfound
,,,,,,,1711682515608.0,,,,,Unfound
,,,,,,,2000000566816.0,,,,,Unfound
,,,,,,,9084015807.0,9084015807.0,,,9084015807.0,Unfound
,,,,,,,2000051696489.0,,,,,Unfound
,,,,,,,1712404125614.0,,,,,Unfound
,,,,,,,2200021246833.0,,,,,Unfound
,,,,,,,1200031670190.0,,,,,Unfound
,,,,,,,1100012754638.0,,,,,Unfound
,,,,,,,2100040712064.0,,,,,Unfound
,,,,,,,1300000103459.0,,,,,Unfound
,,,,,,,1800021076193.0,,,,,Unfound
,,,,,,,2200041759537.0,,,,,Unfound
,,,,,,,2198765419237.0,,,,,Unfound
,,,,,,,1416539630009.0,,,,,Unfound
,,,,,,,1610005755859.0,,,,,Unfound
,,,,,,,1800015579192.0,,,,,Unfound
,,,,,,,1591060699893.0,,,,,Unfound
